     1	-12.461
     2	-12.7314
     3	-11.4863
     4	-20.2648
     5	-13.2118
     6	-11.3217
     7	-14.2018
     8	-10.3718
     9	-15.8516
    10	-18.9286
    11	-16.8652
    12	-15.5992
    13	-12.293
    14	-10.4905
    15	-7.57002
    16	-13.1757
    17	-14.6035
    18	-12.2347
    19	-16.5882
    20	-12.2912
    21	-14.7255
    22	-16.924
    23	-16.7965
    24	-16.8812
    25	-22.1877
    26	-19.9131
    27	-23.8686
    28	-21.4152
    29	-21.6862
    30	-20.6913
    31	-16.4935
    32	-22.0175
    33	-23.0163
    34	-21.8883
    35	-28.3318
    36	-29.8747
    37	-21.3486
    38	-17.5381
    39	-21.871
    40	-20.3261
    41	-20.3275
    42	-33.7154
    43	-36.7783
    44	-36.8008
    45	-36.0652
    46	-38.4816
    47	-33.3699
    48	-30.0598
    49	-30.2135
    50	-37.2914
    51	-37.3365
    52	-41.1067
    53	-51.8218
    54	-50.7867
    55	-50.0731
    56	-50.7126
    57	-48.1013
    58	-48.5361
    59	-54.0211
    60	-53.4754
    61	-56.7416
    62	-62.0243
    63	-59.3724
    64	-49.9995
    65	-48.8782
    66	-46.6224
    67	-50.2303
    68	-52.3229
    69	-46.6426
    70	-46.1165
    71	-44.4501
    72	-33.5059
    73	-33.3382
    74	-38.1931
    75	-32.1521
    76	-26.0813
    77	-27.2976
    78	-28.6795
    79	-29.6882
    80	-29.6273
    81	-28.5361
    82	-28.6944
    83	-30.7677
    84	-30.6763
    85	-26.3693
    86	-26.349
    87	-20.9236
    88	-25.2172
    89	-24.6384
    90	-18.2274
    91	-20.1724
    92	-24.6505
    93	-24.7433
    94	-25.7603
    95	-21.9329
    96	-25.164
    97	-23.7529
    98	-21.8045
    99	-22.0873
   100	-26.0794
   101	-27.9315
   102	-21.1955
   103	-17.1842
   104	-25.8867
   105	-26.5306
   106	-25.9291
   107	-23.4748
   108	-27.8207
   109	-33.1541
   110	-32.2535
   111	-32.2239
   112	-32.2484
   113	-35.7433
   114	-31.0801
   115	-24.0653
   116	-24.6378
   117	-31.0037
   118	-28.8869
   119	-24.7314
   120	-24.5205
   121	-25.8351
   122	-19.5458
   123	-20.6443
   124	-22.807
   125	-25.025
   126	-24.8498
   127	-24.6419
   128	-22.7298
   129	-26.7821
   130	-30.0469
   131	-20.7091
   132	-22.6175
   133	-25.8768
   134	-17.8012
   135	-17.3339
   136	-17.971
   137	-13.2737
   138	-6.4265
   139	-6.34312
   140	-3.94713
   141	0.750469
   142	-0.716583
   143	-0.829399
   144	-3.40222
   145	-5.74804
   146	-6.77095
   147	-8.91507
   148	-7.92517
   149	-7.05413
   150	-7.10721
   151	-7.0324
   152	-8.45129
   153	-11.3956
   154	-14.0622
   155	-19.4595
   156	-19.6176
   157	-24.3346
   158	-25.2896
   159	-31.339
   160	-31.4747
   161	-35.5019
   162	-38.073
   163	-36.6879
   164	-36.8368
   165	-39.7414
   166	-36.6677
   167	-32.1952
   168	-31.5192
   169	-31.1907
   170	-31.2577
   171	-28.6415
   172	-26.8206
   173	-21.1897
   174	-23.2545
   175	-21.8588
   176	-18.8261
   177	-19.7556
   178	-23.7908
   179	-23.0227
   180	-20.5672
   181	-15.1738
   182	-19.8502
   183	-21.1594
   184	-21.4404
   185	-24.4465
   186	-25.7065
   187	-27.7779
   188	-27.8683
   189	-23.923
   190	-22.2637
   191	-24.2329
   192	-24.8823
   193	-27.8391
   194	-23.1399
   195	-24.1086
   196	-22.3221
   197	-23.1291
   198	-24.4185
   199	-24.4825
   200	-27.1149
   201	-27.5199
   202	-24.6862
   203	-19.3483
   204	-11.3585
   205	-18.0437
   206	-23.3374
   207	-17.7255
   208	-17.4751
   209	-18.5911
