     1	153.942
     2	157.758
     3	153.302
     4	148.354
     5	152.025
     6	149.802
     7	143.726
     8	141.836
     9	147.344
    10	150.559
    11	150.311
    12	150.545
    13	149.263
    14	142.719
    15	137.989
    16	141.696
    17	140.76
    18	142.351
    19	143.666
    20	141.017
    21	139.29
    22	139.535
    23	139.48
    24	139.09
    25	136.075
    26	136.949
    27	140.222
    28	137.536
    29	132.073
    30	136.542
    31	139.641
    32	133.014
    33	122.776
    34	124.893
    35	133.03
    36	128.876
    37	123.066
    38	128.939
    39	133.178
    40	129.458
    41	130.863
    42	135.497
    43	135.635
    44	134.074
    45	136.761
    46	138.81
    47	136.337
    48	140.05
    49	144.97
    50	140.957
    51	138.972
    52	143.844
    53	143.972
    54	136.826
    55	137.299
    56	144.667
    57	145.145
    58	144.386
    59	150.995
    60	156.443
    61	151.564
    62	148.854
    63	156.832
    64	157.576
    65	151.194
    66	150.56
    67	156.086
    68	154.904
    69	149.268
    70	149.231
    71	155.212
    72	149.878
    73	145.574
    74	150.524
    75	155.911
    76	149.55
    77	150.001
    78	153.819
    79	152.352
    80	148.404
    81	151.563
    82	154.043
    83	153.594
    84	151.33
    85	157.049
    86	161.249
    87	153.662
    88	149.236
    89	156.543
    90	157.555
    91	149.125
    92	149.388
    93	155.157
    94	150.194
    95	143.263
    96	143.672
    97	140.164
    98	136.62
    99	144.464
   100	147.967
   101	142.142
   102	137.788
   103	137.14
   104	135.44
   105	129.828
   106	131.675
   107	137.597
   108	138.251
   109	131.846
   110	132.019
   111	133.629
   112	129.004
   113	125.408
   114	128.345
   115	132.4
   116	135.132
   117	133.755
   118	135.038
   119	133.11
   120	130.248
   121	133.114
   122	134.935
   123	135.565
   124	136.864
   125	140.233
   126	137.306
   127	133.199
   128	135.428
   129	140.72
   130	143.692
   131	142.683
   132	143.682
   133	144.998
   134	139.722
   135	136.367
   136	139.482
   137	143.678
   138	146.029
   139	150.614
   140	154.037
   141	154.299
   142	151.674
   143	153.138
   144	151.689
   145	148.534
   146	152.786
   147	156.576
   148	157.759
   149	157.302
   150	157.377
   151	156.702
   152	159.02
   153	159.649
   154	161.909
   155	160.535
   156	157.158
   157	152.592
   158	150.778
   159	146.98
   160	147.333
   161	145.762
   162	145.193
   163	140.103
   164	136.945
   165	136.965
   166	135.908
   167	131.528
   168	131.401
   169	134.288
   170	134.948
   171	137.127
   172	138.433
   173	137.953
   174	133.208
   175	129.303
   176	126.814
   177	127.3
   178	127.857
   179	132.751
   180	133.749
   181	130.19
   182	132.807
   183	137.845
   184	136.78
   185	138.054
   186	139.604
   187	135.74
   188	133.915
   189	139.15
   190	139.293
   191	136.182
   192	135.035
   193	140.758
   194	141.495
   195	135.959
   196	135.1
   197	136.432
   198	132.319
   199	130.192
   200	136.924
   201	142.558
   202	142.719
   203	136.885
   204	133.941
   205	134.175
   206	131.544
   207	131.934
   208	137.315
   209	138.522
   210	138.13
   211	140.902
   212	142.998
   213	139.042
   214	136.794
   215	143.669
   216	145.899
   217	137.533
   218	135.399
   219	137.837
   220	137.022
   221	135.061
   222	140.623
   223	148.384
   224	145.609
   225	137.786
   226	136.798
   227	136.58
   228	137.406
   229	142.542
   230	144.812
   231	145.383
   232	145.992
   233	145.86
   234	143.747
   235	142.99
   236	142.684
   237	143.903
   238	144.409
   239	142.463
   240	138.882
   241	136.105
   242	139.068
   243	144.923
   244	140.324
   245	136.12
   246	140.329
   247	147.174
   248	143.931
   249	137.546
   250	137.475
   251	141.224
   252	142.063
   253	138.769
   254	138.461
   255	141.306
   256	140.107
   257	136.921
   258	135.535
   259	131.988
   260	132.244
   261	128.835
   262	129.254
   263	136.466
   264	140.654
   265	137.329
   266	132.821
   267	131.529
   268	138.369
   269	138.157
   270	137.852
   271	139.364
   272	145.053
   273	141.289
   274	134.014
   275	130.36
   276	135.814
   277	139.113
   278	140.091
   279	135.739
   280	133.497
   281	135.976
   282	139.624
   283	139.284
   284	142.037
   285	146.319
   286	150.671
   287	149.709
   288	148.828
   289	144.864
   290	141.01
   291	141.032
   292	149.36
   293	147.306
   294	140.05
   295	140.525
   296	142.703
   297	137.871
   298	134.343
   299	136.188
   300	136.199
   301	134.545
   302	136.736
   303	140.242
   304	137.132
   305	129.612
   306	133.478
   307	141.721
   308	139.722
   309	134.441
   310	137.854
   311	142.903
   312	142.162
   313	141.06
   314	139.17
   315	139.392
   316	138.343
   317	141.473
   318	145.806
   319	141.147
   320	134.203
   321	134.096
   322	133.135
   323	129.157
   324	132.849
   325	140.499
   326	139.436
   327	140.381
   328	144.266
   329	139.352
   330	129.301
   331	131.476
   332	135.965
   333	135.829
   334	135.83
   335	138.042
   336	136.422
   337	135.141
   338	133.55
   339	131.723
   340	132.005
   341	136.86
   342	142.418
   343	138.83
   344	131.733
   345	134.221
   346	139.451
   347	137.072
   348	137.932
   349	147.42
   350	149.742
   351	146.423
   352	148.403
   353	150.35
   354	147.994
   355	145.053
   356	150.447
   357	155.735
   358	152.039
   359	144.501
   360	143.883
   361	148.827
   362	152.581
   363	149.802
   364	149.477
   365	153.835
   366	157.901
   367	157.607
   368	153.788
   369	152.528
   370	153.663
   371	150.186
   372	145.349
   373	148.219
   374	151.17
   375	146.417
   376	139.915
   377	139.818
   378	141.077
   379	137.384
   380	138.782
   381	149.15
   382	150.407
   383	145.822
   384	143.259
   385	140.373
   386	140.141
   387	148.964
   388	153.012
   389	155.766
   390	158.022
   391	156.389
   392	148.776
   393	139.89
   394	140.56
   395	151.456
   396	153.897
   397	151.467
   398	148.918
   399	147.195
   400	141.903
   401	134.668
   402	133.832
   403	137.376
   404	140.759
   405	139.828
   406	134.832
   407	125.724
   408	120.385
   409	122.659
   410	126.135
   411	120.83
   412	116.974
   413	118.007
   414	119.111
   415	113.922
   416	111.367
   417	116.185
   418	119.678
   419	124.528
   420	126.093
   421	120.811
   422	120.773
   423	124.659
   424	128.871
   425	131.338
   426	129.55
   427	132.183
   428	138.341
   429	135.708
   430	135.927
   431	135.655
   432	131.09
   433	132.594
   434	133.489
   435	129.369
   436	130.353
   437	127.261
   438	123.161
   439	132.152
   440	137.164
   441	135.656
   442	137.713
   443	135.154
   444	128.63
   445	127.244
   446	125.283
   447	122.955
   448	124.273
   449	130.239
   450	131.647
   451	129.167
   452	133.491
   453	136.485
   454	128.334
   455	123.884
   456	131.227
   457	140.968
   458	137.824
   459	129.344
   460	130.4
   461	130.417
   462	125.724
   463	131.806
   464	134.008
   465	132.287
   466	137.483
   467	138.674
   468	136.844
   469	139.677
   470	137.675
   471	135.534
   472	140.087
   473	141.64
   474	136.032
   475	131.507
   476	134.715
   477	140.108
   478	136.445
   479	135.504
   480	140.467
   481	138.791
   482	134.86
   483	136.302
   484	133.873
   485	131.093
   486	137.682
   487	144.716
   488	145.31
   489	148.057
   490	148.51
   491	145.354
   492	144.977
   493	149.214
   494	149.295
   495	147.332
   496	150.238
   497	151.398
   498	146.754
   499	147.2
   500	148.372
   501	145.443
   502	148.824
   503	153.414
   504	151.813
   505	148.535
   506	148.015
   507	147.894
   508	144.534
   509	145.721
   510	151.911
   511	152.609
   512	150.883
   513	149.767
   514	145.368
   515	142.772
   516	145.916
   517	150.092
   518	152.639
   519	149.806
   520	146.375
   521	146.036
   522	145.098
   523	143.447
   524	146.498
   525	147.653
   526	145.934
   527	152.164
   528	157.794
   529	155.937
   530	154.515
   531	156.715
   532	155.328
   533	151.81
   534	150.192
   535	151.733
   536	148.273
   537	142.967
   538	140.569
   539	141.754
   540	148.083
   541	149.669
   542	146.35
   543	144.815
   544	142.228
   545	140.876
   546	142.645
   547	143.435
   548	145.298
   549	146.248
   550	145.13
   551	141.787
   552	139.016
   553	139.145
   554	137.026
   555	128.229
   556	123.946
   557	129.652
   558	131.088
   559	126.338
   560	129.572
   561	126.779
   562	119.754
   563	120.368
   564	122.561
   565	117.53
   566	112.794
   567	115.616
   568	120.24
   569	117.993
   570	118.804
   571	120.73
   572	116.438
   573	111.79
   574	116.871
   575	123.767
   576	121.443
   577	115.319
   578	120.974
   579	123.023
   580	118.745
   581	109.226
   582	106.002
   583	106.944
   584	108.292
   585	104.299
   586	106.727
