   499	ALA-2
   500	ALA-2
   501	ALA-2
   502	ALA-2
   503	ALA-2
   504	ALA-2
   505	ALA-2
   506	ALA-2
   507	ALA-2
   508	ALA-2
   509	ALA-2
   510	ALA-2
   511	ALA-2
   512	ALA-2
   513	ALA-2
   514	ALA-2
   515	ALA-2
   516	ALA-2
   517	ALA-2
   518	ALA-2
   519	ALA-2
   520	ALA-2
   521	ALA-2
   522	ALA-2
   523	ALA-2
   524	ALA-2
   525	ALA-2
   526	ALA-2
   527	ALA-2
   528	ALA-2
   529	ALA-2
   530	ALA-2
   531	ALA-2
   532	ALA-2
   533	ALA-2
   534	ALA-2
   535	ALA-2
   536	ALA-2
   537	ALA-2
   538	ALA-2
   539	ALA-2
   540	ALA-2
   541	ALA-2
   542	ALA-2
   543	ALA-2
   544	ALA-2
   545	ALA-2
   546	ALA-2
   547	ALA-2
   548	ALA-2
   549	ALA-2
   550	ALA-2
   551	ALA-2
   552	ALA-2
   553	ALA-2
   554	ALA-2
   555	ALA-2
   556	ALA-2
   557	ALA-2
   558	ALA-2
   559	ALA-2
   560	ALA-2
   561	ALA-2
   562	ALA-2
   563	ALA-2
   564	ALA-2
   565	ALA-2
   566	ALA-2
   567	ALA-2
   568	ALA-2
   569	ALA-2
   570	ALA-2
   571	ALA-2
   572	ALA-2
   573	ALA-2
   574	ALA-2
   575	ALA-2
   576	ALA-2
   577	ALA-2
   578	ALA-2
   579	ALA-2
   580	ALA-2
   581	ALA-2
   582	ALA-2
   583	ALA-2
   584	ALA-2
   585	ALA-2
   586	ALA-2
   587	ALA-2
   588	ALA-2
   589	ALA-2
   590	ALA-2
   591	ALA-2
   592	ALA-2
   593	ALA-2
   594	ALA-2
   595	ALA-2
   596	ALA-2
   597	ALA-2
   598	ALA-2
   599	ALA-2
   600	ALA-2
   601	ALA-2
   602	ALA-2
   603	ALA-2
   604	ALA-2
   605	ALA-2
   606	ALA-2
   607	ALA-2
   608	ALA-2
   609	ALA-2
   610	ALA-2
   611	ALA-2
   612	ALA-2
   613	ALA-2
   614	ALA-2
   615	ALA-2
   616	ALA-2
   617	ALA-2
   618	ALA-2
   619	ALA-2
   620	ALA-2
   621	ALA-2
   622	ALA-2
   623	ALA-2
   624	ALA-2
   625	ALA-2
   626	ALA-2
   627	ALA-2
   628	ALA-2
   629	ALA-2
   630	ALA-2
   631	ALA-2
   632	ALA-2
   633	ALA-2
   634	ALA-2
   635	ALA-2
   636	ALA-2
   637	ALA-2
   638	ALA-2
   639	ALA-2
   640	ALA-2
   641	ALA-2
   642	ALA-2
   643	ALA-2
   644	ALA-2
   645	ALA-2
   646	ALA-2
   647	ALA-2
   648	ALA-2
   649	ALA-2
   650	ALA-2
   651	ALA-2
   652	ALA-2
   653	ALA-2
   654	ALA-2
   655	ALA-2
   656	ALA-2
   657	ALA-2
   658	ALA-2
   659	ALA-2
   660	ALA-2
   661	ALA-2
   662	ALA-2
   663	ALA-2
   664	ALA-2
   665	ALA-2
   666	ALA-2
   667	ALA-2
   668	ALA-2
   669	ALA-2
   670	ALA-2
   671	ALA-2
   672	ALA-2
   673	ALA-2
   674	ALA-2
   675	ALA-2
   676	ALA-2
   677	ALA-2
   678	ALA-2
   679	ALA-2
   680	ALA-2
   681	ALA-2
   682	ALA-2
   683	ALA-2
   684	ALA-2
   685	ALA-2
   686	ALA-2
   687	ALA-2
   688	ALA-2
   689	ALA-2
   690	ALA-2
   691	ALA-2
   692	ALA-2
   693	ALA-2
   694	ALA-2
   695	ALA-2
   696	ALA-2
   697	ALA-2
   698	ALA-2
   699	ALA-2
   700	ALA-2
   701	ALA-2
   702	ALA-2
   703	ALA-2
   704	ALA-2
   705	ALA-2
   706	ALA-2
   707	ALA-2
   708	ALA-2
   709	ALA-2
   710	ALA-2
   711	ALA-2
   712	ALA-2
   713	ALA-2
   714	ALA-2
   715	ALA-2
   716	ALA-2
   717	ALA-2
   718	ALA-2
   719	ALA-2
   720	ALA-2
   721	ALA-2
   722	ALA-2
   723	ALA-2
   724	ALA-2
   725	ALA-2
   726	ALA-2
   727	ALA-2
   728	ALA-2
   729	ALA-2
   730	ALA-2
   731	ALA-2
   732	ALA-2
   733	ALA-2
   734	ALA-2
   735	ALA-2
   736	ALA-2
   737	ALA-2
   738	ALA-2
   739	ALA-2
   740	ALA-2
   741	ALA-2
   742	ALA-2
   743	ALA-2
   744	ALA-2
   745	ALA-2
   746	ALA-2
   747	ALA-2
   748	ALA-2
   749	ALA-2
   750	ALA-2
   751	ALA-2
   752	ALA-2
   753	ALA-2
   754	ALA-2
   755	ALA-2
   756	ALA-2
   757	ALA-2
   758	ALA-2
   759	ALA-2
   760	ALA-2
   761	ALA-2
   762	ALA-2
   763	ALA-2
   764	ALA-2
   765	ALA-2
   766	ALA-2
   767	ALA-2
   768	ALA-2
   769	ALA-2
   770	ALA-2
   771	ALA-2
   772	ALA-2
   773	ALA-2
   774	ALA-2
   775	ALA-2
   776	ALA-2
   777	ALA-2
   778	ALA-2
   779	ALA-2
   780	ALA-2
   781	ALA-2
   782	ALA-2
   783	ALA-2
   784	ALA-2
   785	ALA-2
   786	ALA-2
   787	ALA-2
   788	ALA-2
   789	ALA-2
   790	ALA-2
   791	ALA-2
   792	ALA-2
   793	ALA-2
   794	ALA-2
   795	ALA-2
   796	ALA-2
   797	ALA-2
   798	ALA-2
   799	ALA-2
   800	ALA-2
   801	ALA-2
   802	ALA-2
   803	ALA-2
   804	ALA-2
   805	ALA-2
   806	ALA-2
   807	ALA-2
   808	ALA-2
   809	ALA-2
   810	ALA-2
   811	ALA-2
   812	ALA-2
   813	ALA-2
   814	ALA-2
   815	ALA-2
   816	ALA-2
   817	ALA-2
   818	ALA-2
   819	ALA-2
   820	ALA-2
   821	ALA-2
   822	ALA-2
   823	ALA-2
   824	ALA-2
   825	ALA-2
   826	ALA-2
   827	ALA-2
   828	ALA-2
   829	ALA-2
   830	ALA-2
   831	ALA-2
   832	ALA-2
