350 149.742 ARG-3
351 146.423 ARG-3
352 148.403 ARG-3
353 150.35 ARG-3
354 147.994 ARG-3
355 145.053 ARG-3
356 150.447 ARG-3
357 155.735 ARG-3
358 152.039 ARG-3
359 144.501 ARG-3
360 143.883 ARG-3
361 148.827 ARG-3
362 152.581 ARG-3
363 149.802 ARG-3
364 149.477 ARG-3
365 153.835 ARG-3
366 157.901 ARG-3
367 157.607 ARG-3
368 153.788 ARG-3
369 152.528 ARG-3
370 153.663 ARG-3
371 150.186 ARG-3
372 145.349 ARG-3
373 148.219 ARG-3
374 151.17 ARG-3
375 146.417 ARG-3
376 139.915 ARG-3
377 139.818 ARG-3
378 141.077 ARG-3
379 137.384 ARG-3
380 138.782 ARG-3
381 149.15 ARG-3
382 150.407 ARG-3
383 145.822 ARG-3
384 143.259 ARG-3
385 140.373 ARG-3
386 140.141 ARG-3
387 148.964 ARG-3
388 153.012 ARG-3
389 155.766 ARG-3
390 158.022 ARG-3
391 156.389 ARG-3
392 148.776 ARG-3
393 139.89 ARG-3
394 140.56 ARG-3
395 151.456 ARG-3
396 153.897 ARG-3
397 151.467 ARG-3
398 148.918 ARG-3
399 147.195 ARG-3
400 141.903 ARG-3
401 134.668 ARG-3
402 133.832 ARG-3
403 137.376 ARG-3
404 140.759 ARG-3
405 139.828 ARG-3
406 134.832 ARG-3
407 125.724 ARG-3
408 120.385 ARG-3
409 122.659 ARG-3
410 126.135 ARG-3
411 120.83 ARG-3
412 116.974 ARG-3
413 118.007 ARG-3
414 119.111 ARG-3
415 113.922 ARG-3
416 111.367 ARG-3
417 116.185 ARG-3
418 119.678 ARG-3
419 124.528 ARG-3
420 126.093 ARG-3
421 120.811 ARG-3
422 120.773 ARG-3
423 124.659 ARG-3
424 128.871 ARG-3
425 131.338 ARG-3
426 129.55 ARG-3
427 132.183 ARG-3
428 138.341 ARG-3
429 135.708 ARG-3
430 135.927 ARG-3
431 135.655 ARG-3
432 131.09 ARG-3
433 132.594 ARG-3
434 133.489 ARG-3
435 129.369 ARG-3
436 130.353 ARG-3
437 127.261 ARG-3
438 123.161 ARG-3
439 132.152 ARG-3
440 137.164 ARG-3
441 135.656 ARG-3
442 137.713 ARG-3
443 135.154 ARG-3
444 128.63 ARG-3
445 127.244 ARG-3
446 125.283 ARG-3
447 122.955 ARG-3
448 124.273 ARG-3
449 130.239 ARG-3
450 131.647 ARG-3
451 129.167 ARG-3
452 133.491 ARG-3
453 136.485 ARG-3
454 128.334 ARG-3
455 123.884 ARG-3
456 131.227 ARG-3
457 140.968 ARG-3
