488 -131.485 -175.216
489 -130.459 -175.971
490 -129.487 -176.786
491 -128.635 -177.655
492 -127.958 -178.581
493 -127.493 -179.567
494 -127.252 179.390
495 -127.223 178.306
496 -127.377 177.215
497 -127.678 176.163
498 -128.099 175.202
499 -128.626 174.374
500 -129.259 173.706
501 -130.007 173.211
502 -130.879 172.892
503 -131.874 172.746
504 -132.976 172.763
505 -134.153 172.925
506 -135.348 173.213
507 -136.492 173.598
508 -137.504 174.054
509 -138.315 174.561
510 -138.878 175.104
511 -139.184 175.674
512 -139.249 176.263
513 -139.099 176.861
514 -138.761 177.449
515 -138.251 178.007
516 -137.576 178.506
517 -136.744 178.924
518 -135.778 179.241
519 -134.716 179.452
520 -133.608 179.565
521 -132.494 179.595
522 -131.408 179.561
523 -130.369 179.481
524 -129.387 179.369
525 -128.474 179.234
526 -127.649 179.079
527 -126.940 178.909
528 -126.385 178.728
529 -126.011 178.540
530 -125.831 178.352
531 -125.842 178.170
532 -126.039 178.000
533 -126.420 177.851
534 -126.984 177.730
535 -127.724 177.644
536 -128.619 177.593
537 -129.632 177.574
538 -130.712 177.575
539 -131.805 177.583
540 -132.871 177.586
541 -133.894 177.580
542 -134.869 177.576
543 -135.795 177.596
544 -136.655 177.673
545 -137.413 177.838
546 -138.019 178.112
547 -138.424 178.503
548 -138.593 178.997
549 -138.523 179.571
550 -138.242 -179.800
551 -137.797 -179.141
552 -137.241 -178.465
553 -136.615 -177.783
554 -135.940 -177.106
555 -135.225 -176.447
556 -134.469 -175.825
557 -133.680 -175.260
558 -132.875 -174.769
559 -132.085 -174.369
560 -131.353 -174.072
561 -130.729 -173.896
562 -130.259 -173.860
563 -129.979 -173.977
564 -129.900 -174.257
565 -130.004 -174.695
566 -130.250 -175.268
567 -130.586 -175.945
568 -130.964 -176.689
569 -131.352 -177.477
570 -131.741 -178.306
571 -132.141 -179.185
572 -132.581 179.872
573 -133.089 178.858
574 -133.679 177.786
575 -134.337 176.690
576 -135.023 175.622
577 -135.680 174.630
578 -136.246 173.751
579 -136.675 173.012
580 -136.955 172.426
581 -137.104 172.006
582 -137.170 171.760
583 -137.206 171.697
584 -137.256 171.825
585 -137.340 172.143
586 -137.451 172.639
587 -137.567 173.294
588 -137.660 174.090
589 -137.713 175.020
590 -137.724 176.088
591 -137.706 177.299
592 -137.685 178.645
593 -137.698 -179.906
594 -137.781 -178.422
595 -137.966 -176.997
596 -138.273 -175.735
597 -138.701 -174.715
598 -139.228 -173.975
599 -139.813 -173.512
600 -140.403 -173.300
601 -140.947 -173.301
602 -141.409 -173.485
603 -141.770 -173.830
604 -142.022 -174.325
605 -142.162 -174.961
606 -142.180 -175.723
607 -142.062 -176.591
608 -141.787 -177.536
609 -141.341 -178.531
610 -140.716 -179.554
611 -139.912 179.417
612 -138.931 178.401
613 -137.778 177.424
614 -136.461 176.514
615 -134.996 175.711
616 -133.412 175.050
617 -131.762 174.549
618 -130.115 174.195
619 -128.548 173.952
620 -127.137 173.783
621 -125.938 173.664
622 -124.985 173.595
623 -124.295 173.590
624 -123.875 173.677
625 -123.728 173.882
626 -123.847 174.215
627 -124.215 174.668
628 -124.800 175.218
629 -125.556 175.841
630 -126.434 176.519
631 -127.387 177.252
632 -128.385 178.054
633 -129.407 178.946
634 -130.433 179.944
635 -131.430 -178.955
636 -132.343 -177.779
637 -133.105 -176.572
638 -133.640 -175.385
639 -133.885 -174.264
640 -133.814 -173.240
641 -133.445 -172.341
642 -132.837 -171.589
643 -132.067 -171.002
644 -131.208 -170.591
645 -130.315 -170.357
646 -129.418 -170.286
647 -128.534 -170.355
648 -127.677 -170.534
649 -126.871 -170.797
650 -126.153 -171.130
651 -125.571 -171.533
652 -125.177 -172.014
653 -125.026 -172.584
654 -125.158 -173.241
655 -125.590 -173.961
656 -126.301 -174.698
657 -127.230 -175.390
658 -128.280 -175.980
659 -129.337 -176.429
660 -130.291 -176.726
661 -131.063 -176.880
662 -131.625 -176.920
663 -132.000 -176.882
664 -132.238 -176.797
665 -132.391 -176.690
666 -132.476 -176.571
667 -132.469 -176.441
668 -132.314 -176.297
669 -131.943 -176.131
670 -131.311 -175.939
671 -130.424 -175.717
672 -129.343 -175.466
673 -128.162 -175.197
674 -126.980 -174.926
675 -125.882 -174.680
676 -124.915 -174.494
677 -124.081 -174.398
678 -123.358 -174.410
679 -122.713 -174.524
680 -122.131 -174.718
681 -121.617 -174.954
682 -121.196 -175.197
683 -120.906 -175.420
684 -120.789 -175.615
685 -120.883 -175.791
686 -121.215 -175.973
687 -121.792 -176.187
688 -122.600 -176.449
689 -123.594 -176.759
690 -124.707 -177.101
691 -125.860 -177.449
692 -126.994 -177.772
693 -128.084 -178.048
694 -129.146 -178.267
695 -130.216 -178.433
696 -131.324 -178.563
697 -132.470 -178.681
698 -133.614 -178.809
699 -134.682 -178.966
700 -135.591 -179.159
701 -136.286 -179.387
702 -136.758 -179.638
703 -137.042 -179.890
704 -137.195 179.883
705 -137.262 179.705
706 -137.267 179.593
707 -137.212 179.552
708 -137.090 179.571
709 -136.906 179.634
710 -136.686 179.715
711 -136.479 179.794
712 -136.348 179.860
713 -136.351 179.914
714 -136.536 179.969
715 -136.928 -179.958
716 -137.522 -179.850
717 -138.287 -179.701
718 -139.177 -179.515
719 -140.135 -179.311
720 -141.107 -179.116
721 -142.052 -178.956
722 -142.956 -178.850
723 -143.829 -178.802
724 -144.690 -178.801
725 -145.533 -178.822
726 -146.307 -178.834
727 -146.923 -178.807
728 -147.265 -178.718
729 -147.231 -178.554
730 -146.766 -178.311
731 -145.886 -177.998
732 -144.674 -177.629
733 -143.250 -177.222
734 -141.726 -176.793
735 -140.171 -176.356
736 -138.590 -175.920
737 -136.927 -175.485
738 -135.118 -175.048
739 -133.130 -174.604
740 -131.000 -174.153
741 -128.832 -173.705
742 -126.770 -173.280
